SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,RBIRTH2011,RBIRTH2012,RBIRTH2013,RDEATH2011,RDEATH2012,RDEATH2013,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RNETMIG2011,RNETMIG2012,RNETMIG2013
050,2,4,29,169,Missouri,Pulaski County,52274,52274,52879,53273,53445,53748,605,394,172,303,239,903,817,819,41,273,279,259,198,630,538,560,164,166,816,366,230,-415,-1206,-522,394,-249,-390,-156,13,13,24,-101,9989,9990,10007,9990,9983,17.013339362,15.311381398,15.280848563,5.1435677142,5.2287336719,4.8324051011,11.869771648,10.082647726,10.448443462,3.1275906248,15.292640417,6.8288041197,-7.818976562,-22.60162297,-9.739441941,-4.691385937,-7.308982552,-2.910637821
050,2,4,29,171,Missouri,Putnam County,4979,4979,4969,4959,4927,4875,-10,-10,-32,-52,13,51,47,48,12,56,55,53,1,-5,-8,-5,0,0,0,0,-10,-5,-24,-37,-10,-5,-24,-37,-1,0,0,-10,57,57,57,57,57,10.273972603,9.5083957111,9.7939196082,11.281224819,11.126846045,10.814119567,-1.007252216,-1.618450334,-1.020199959,0,0,0,-1.007252216,-4.855351001,-7.549479698,-1.007252216,-4.855351001,-7.549479698
050,2,4,29,173,Missouri,Ralls County,10167,10167,10176,10292,10262,10192,9,116,-30,-70,18,101,93,98,31,79,81,75,-13,22,12,23,0,0,0,0,24,86,-43,-47,24,86,-43,-47,-2,8,1,-46,54,54,54,54,54,9.8690639046,9.0493334631,9.582477755,7.7193668165,7.8816775324,7.3335288941,2.1496970881,1.1676559307,2.2489488609,0,0,0,8.4033613445,-4.184100418,-4.595678107,8.4033613445,-4.184100418,-4.595678107
050,2,4,29,175,Missouri,Randolph County,25414,25414,25445,25225,25293,24940,31,-220,68,-353,89,284,276,269,44,260,249,243,45,24,27,26,0,2,2,2,-11,-240,40,-378,-11,-238,42,-376,-3,-6,-1,-3,2455,2455,2357,2455,2280,11.20978883,10.926798369,10.710090976,10.262482731,9.8578724415,9.6749148966,0.9473060983,1.0689259274,1.0351760795,0.0789421749,0.0791796983,0.0796289292,-9.473060983,1.5835939665,-15.04986762,-9.394118808,1.6627736648,-14.97023869
050,2,4,29,177,Missouri,Ray County,23494,23494,23478,23315,23079,23039,-16,-163,-236,-40,62,257,239,227,32,238,238,260,30,19,1,-33,1,5,5,5,-41,-185,-249,-20,-40,-180,-244,-15,-6,-2,7,8,311,311,311,311,311,10.984548971,10.30305643,9.844312416,10.172461693,10.259947407,11.275423913,0.812087278,0.0431090227,-1.431111497,0.2137071784,0.2155451136,0.2168350752,-7.907165602,-10.73414666,-0.867340301,-7.693458423,-10.51860154,-0.650505226
050,2,4,29,179,Missouri,Reynolds County,6696,6694,6687,6687,6665,6599,-7,0,-22,-66,24,68,64,61,32,84,69,78,-8,-16,-5,-17,0,0,0,0,3,-25,-15,-54,3,-25,-15,-54,-2,41,-2,5,101,101,101,101,101,10.168984597,9.5865787897,9.1978287093,12.561686855,10.335530258,11.761158022,-2.392702258,-0.748951468,-2.563329312,0,0,0,-3.738597278,-2.246854404,-8.142340169,-3.738597278,-2.246854404,-8.142340169
050,2,4,29,181,Missouri,Ripley County,14100,14100,14107,14134,14047,14032,7,27,-87,-15,53,188,174,178,70,186,171,200,-17,2,3,-22,0,1,1,1,23,30,-90,7,23,31,-89,8,1,-6,-1,-1,63,63,63,63,63,13.313976134,12.348745609,12.678514192,13.17233809,12.135836202,14.245521564,0.141638044,0.212909407,-1.567007372,0.070819022,0.0709698023,0.0712276078,2.1245706597,-6.387282211,0.4985932547,2.1953896817,-6.316312409,0.5698208626
050,2,4,29,183,Missouri,St. Charles County,360485,360485,361650,364900,368556,373495,1165,3250,3656,4939,1058,4611,4467,4512,543,2304,2293,2364,515,2307,2174,2148,82,302,314,324,586,613,1226,2258,668,915,1540,2582,-18,28,-58,209,5426,5426,5426,5430,5433,12.692863533,12.180689776,12.160889211,6.3423026633,6.2525904758,6.3715297197,6.3505608699,5.9280992998,5.7893594915,0.8313261303,0.856220414,0.8732553423,1.6874268805,3.343077158,6.0858350706,2.5187530108,4.199297572,6.9590904129
050,2,4,29,185,Missouri,St. Clair County,9805,9805,9832,9711,9505,9487,27,-121,-206,-18,41,97,80,84,47,140,135,136,-6,-43,-55,-52,0,1,1,1,33,-85,-151,24,33,-84,-150,25,0,6,-1,9,207,207,207,207,207,9.9268280203,8.3263946711,8.8458298231,14.327380648,14.050791007,14.321819714,-4.400552628,-5.724396336,-5.47598989,0.1023384332,0.1040799334,0.1053074979,-8.698766822,-15.71606994,2.5273799495,-8.596428389,-15.61199001,2.6326874473
050,2,4,29,186,Missouri,Ste. Genevieve County,18145,18145,18124,18162,17760,17778,-21,38,-402,18,47,193,148,158,54,175,194,174,-7,18,-46,-16,0,0,0,0,-12,17,-361,83,-12,17,-361,83,-2,3,5,-49,277,277,277,277,277,10.637711514,8.2400757196,8.8918903709,9.6455933418,10.801180335,9.7923349654,0.9921181723,-2.561104616,-0.900444595,0,0,0,0.9370004961,-20.09910361,4.6710563341,0.9370004961,-20.09910361,4.6710563341
050,2,4,29,187,Missouri,St. Francois County,65359,65364,65504,65572,65856,66215,140,68,284,359,180,735,771,750,189,687,775,753,-9,48,-4,-3,2,10,11,12,141,41,282,303,143,51,293,315,6,-31,-5,47,6652,6666,6718,6821,7051,11.21486771,11.732659707,11.357527391,10.482468186,11.793529537,11.4029575,0.7323995239,-0.06086983,-0.04543011,0.1525832342,0.1673920321,0.1817204382,0.62559126,4.2913230058,4.5884410658,0.7781744942,4.4587150379,4.770161504
050,2,4,29,189,Missouri,St. Louis County,998954,998892,998920,999171,1000473,1001444,28,251,1302,971,2940,11831,11682,11819,2223,9268,9340,9440,717,2563,2342,2379,416,1808,1953,1985,-1148,-3615,-2961,-3641,-732,-1807,-1008,-1656,43,-505,-32,248,19454,19451,19449,19449,19421,11.842303479,11.684079766,11.807682336,9.2768547579,9.341662816,9.4309604244,2.5654487208,2.3424169502,2.376721912,1.8097273848,1.9533476959,1.9830991994,-3.618453814,-2.961527152,-3.637513443,-1.808726429,-1.008179456,-1.654414244
050,2,4,29,195,Missouri,Saline County,23370,23370,23403,23309,23437,23252,33,-94,128,-185,79,311,314,315,37,248,244,227,42,63,70,88,6,37,36,37,-8,-187,25,-293,-2,-150,61,-256,-7,-7,-3,-17,1484,1484,1427,1421,1381,13.315636239,13.434304539,13.493542376,10.618256551,10.439395884,9.7239178393,2.6973796883,2.9949086553,3.7696245368,1.5841753725,1.540238737,1.5849557712,-8.006507964,1.069610234,-12.55113624,-6.422332591,2.609848971,-10.96618047
050,2,4,29,197,Missouri,Schuyler County,4431,4431,4439,4385,4389,4358,8,-54,4,-31,16,56,57,56,11,50,41,42,5,6,16,14,0,0,0,0,4,-64,-11,-26,4,-64,-11,-26,-1,4,-1,-19,47,47,47,47,47,12.692656392,12.992933668,12.804390077,11.332728921,9.3457943925,9.6032925574,1.3599274705,3.6471392751,3.2010975191,0,0,0,-14.50589302,-2.507408252,-5.944895393,-14.50589302,-2.507408252,-5.944895393
050,2,4,29,199,Missouri,Scotland County,4843,4843,4829,4831,4870,4921,-14,2,39,51,18,69,81,80,31,62,38,46,-13,7,43,34,0,0,0,0,0,-8,-3,13,0,-8,-3,13,-1,3,-1,4,76,76,76,76,76,14.285714286,16.69930935,16.341538147,12.836438923,7.8342438924,9.3963844347,1.4492753623,8.8650654572,6.9451537126,0,0,0,-1.6563147,-0.618492939,2.6554999489,-1.6563147,-0.618492939,2.6554999489
050,2,4,29,201,Missouri,Scott County,39191,39187,39253,39166,39188,39290,66,-87,22,102,136,553,515,522,76,417,405,420,60,136,110,102,2,19,19,19,6,-233,-105,-22,8,-214,-86,-3,-2,-9,-2,3,559,559,559,559,559,14.103724863,13.145468004,13.303091312,10.635177699,10.337698139,10.703636688,3.4685471633,2.807769865,2.5994546242,0.4845764419,0.4849784312,0.4842121359,-5.94243742,-2.680143962,-0.560666684,-5.457860978,-2.195165531,-0.076454548
050,2,4,29,203,Missouri,Shannon County,8441,8441,8441,8421,8336,8297,0,-20,-85,-39,25,98,88,86,10,83,83,73,15,15,5,13,0,1,1,1,-13,-33,-91,-35,-13,-32,-90,-34,-2,-3,0,-18,80,80,80,80,80,11.623769422,10.503073342,10.340888595,9.8446210414,9.9063078117,8.7777310167,1.779148381,0.5967655308,1.5631575783,0.1186098921,0.1193531062,0.1202428906,-3.914126438,-10.86113266,-4.208501172,-3.795516546,-10.74177955,-4.088258282
050,2,4,29,205,Missouri,Shelby County,6373,6373,6366,6231,6227,6177,-7,-135,-4,-50,15,64,84,77,27,83,73,59,-12,-19,11,18,0,0,0,0,6,-124,-15,-55,6,-124,-15,-55,-1,8,0,-13,198,198,198,198,198,10.16114948,13.485310644,12.415349887,13.177740732,11.719377107,9.5130603031,-3.016591252,1.7659335367,2.902289584,0,0,0,-19.68722712,-2.408091186,-8.868107062,-19.68722712,-2.408091186,-8.868107062
050,2,4,29,207,Missouri,Stoddard County,29968,29968,30012,29837,29851,29780,44,-175,14,-71,72,366,365,365,78,381,375,363,-6,-15,-10,2,1,4,4,4,49,-156,22,-73,50,-152,26,-69,0,-8,-2,-4,689,689,689,688,688,12.230780798,12.23026404,12.241954688,12.732042306,12.565339767,12.174875484,-0.501261508,-0.335075727,0.0670792038,0.1336697355,0.1340302908,0.1341584075,-5.213119685,0.7371665997,-2.448390938,-5.079449949,0.8711968905,-2.31423253
050,2,4,29,209,Missouri,Stone County,32202,32202,32053,31908,31615,31297,-149,-145,-293,-318,76,241,256,239,64,330,343,346,12,-89,-87,-107,2,-4,-3,-3,-120,-78,-199,-98,-118,-82,-202,-101,-43,26,-4,-110,300,300,300,300,300,7.5358421538,8.0600727296,7.5979145473,10.318788011,10.799238071,10.999491353,-2.782945858,-2.739165342,-3.401576806,-0.125076218,-0.094453977,-0.095371312,-2.438986257,-6.265447161,-3.115462869,-2.564062476,-6.359901138,-3.210834181
050,2,4,29,211,Missouri,Sullivan County,6714,6714,6714,6665,6539,6448,0,-49,-126,-91,24,79,91,77,10,79,79,76,14,0,12,1,0,5,5,5,-10,-59,-145,-77,-10,-54,-140,-72,-4,5,2,-20,108,108,108,108,108,11.809552283,13.783701909,11.858011858,11.809552283,11.966070888,11.704011704,0,1.8176310209,0.154000154,0.7474400179,0.7573462587,0.77000077,-8.819792212,-21.9630415,-11.85801186,-8.072352194,-21.20569524,-11.08801109
050,2,4,29,213,Missouri,Taney County,51675,51675,51927,52694,53072,53575,252,767,378,503,169,611,638,630,123,472,510,489,46,139,128,141,32,144,148,149,169,497,106,198,201,641,254,347,5,-13,-4,15,1744,1744,1744,1744,1744,11.680255398,12.064368512,11.814678331,9.0230450866,9.6439309419,9.1704408,2.6572103115,2.4204375697,2.6442375313,2.7527934162,2.79863094,2.7942651926,9.5009606102,2.0044248624,3.7131846184,12.253754026,4.8030558024,6.5074498111
050,2,4,29,215,Missouri,Texas County,26008,26008,26026,25937,25761,25636,18,-89,-176,-125,68,296,292,284,90,277,274,267,-22,19,18,17,2,7,7,7,38,-101,-202,-115,40,-94,-195,-108,0,-14,1,-34,1897,1897,1885,1852,1897,11.392721744,11.296375102,11.051228671,10.661432173,10.600023212,10.389711462,0.7312895714,0.6963518898,0.6615172092,0.2694224737,0.2708035127,0.2723894391,-3.887381406,-7.814615652,-4.474969356,-3.617958932,-7.54381214,-4.202579917
050,2,4,29,217,Missouri,Vernon County,21159,21159,21145,20984,20801,20949,-14,-161,-183,148,74,232,262,253,40,248,237,207,34,-16,25,46,6,30,31,33,-47,-177,-238,52,-41,-147,-207,85,-7,2,-1,17,866,858,777,754,756,11.013790975,12.540385306,12.119760479,11.773362767,11.343783654,9.9161676647,-0.759571791,1.1966016513,2.2035928144,1.4241971089,1.4837860476,1.5808383234,-8.402762942,-11.39164772,2.4910179641,-6.978565834,-9.907861673,4.0718562874
050,2,4,29,219,Missouri,Warren County,32513,32513,32580,32629,32807,32999,67,49,178,192,103,413,398,395,42,254,259,275,61,159,139,120,2,-3,-2,0,8,-136,44,72,10,-139,42,72,-4,29,-3,0,317,317,317,317,317,12.666963149,12.164557736,12.004984348,7.7903356899,7.9161317929,8.3579004954,4.8766274594,4.2484259429,3.6470838525,-0.092011839,-0.061128431,0,-4.171203361,1.3448254783,2.1882503115,-4.2632152,1.2836970475,2.1882503115
050,2,4,29,221,Missouri,Washington County,25195,25196,25173,25100,25120,25172,-23,-73,20,52,62,302,302,295,60,241,219,242,2,61,83,53,0,1,1,1,-21,-131,-60,-9,-21,-130,-59,-8,-4,-4,-4,7,1091,1091,1091,1091,1091,12.014401369,12.027080844,11.731488109,9.5876514232,8.7216248507,9.6237970254,2.4267499453,3.3054559936,2.1076910841,0.039782786,0.039824771,0.0397677563,-5.211544964,-2.38948626,-0.357909807,-5.171762179,-2.349661489,-0.31814205
050,2,4,29,223,Missouri,Wayne County,13521,13523,13513,13385,13397,13404,-10,-128,12,7,38,146,146,142,58,179,178,184,-20,-33,-32,-42,0,0,0,0,10,-124,44,68,10,-124,44,68,0,29,0,-19,133,133,133,133,133,10.855825712,10.902845195,10.596619529,13.309539743,13.292509895,13.730830939,-2.453714031,-2.3896647,-3.13421141,0,0,0,-9.220016358,3.2857889627,5.074437521,-9.220016358,3.2857889627,5.074437521
050,2,4,29,225,Missouri,Webster County,36202,36202,36285,36291,36333,36466,83,6,42,133,136,469,521,473,101,293,283,301,35,176,238,172,0,-1,-2,-2,51,-179,-199,-2,51,-180,-201,-4,-3,10,5,-35,879,879,879,879,921,12.924382716,14.347873981,12.994683993,8.0742945326,7.7935668649,8.2693443591,4.8500881834,6.5543071161,4.7253396338,-0.027557319,-0.055078211,-0.05494581,-4.932760141,-5.480282,-0.05494581,-4.96031746,-5.535360212,-0.109891619
050,2,4,29,227,Missouri,Worth County,2171,2171,2153,2128,2077,2090,-18,-25,-51,13,2,21,27,24,10,35,25,17,-8,-14,2,7,0,0,0,0,-10,-14,-52,9,-10,-14,-52,9,0,3,-1,-3,52,52,52,52,52,9.8107918711,12.841854935,11.519078474,16.351319785,11.890606421,8.1593472522,-6.540527914,0.9512485137,3.3597312215,0,0,0,-6.540527914,-24.73246136,4.3196544276,-6.540527914,-24.73246136,4.3196544276
050,2,4,29,229,Missouri,Wright County,18815,18815,18849,18634,18624,18473,34,-215,-10,-151,56,228,245,240,54,222,218,210,2,6,27,30,0,6,5,5,31,-235,-42,-198,31,-229,-37,-193,1,8,0,12,195,195,195,195,195,12.165515033,13.151537925,12.939051675,11.845369901,11.702184766,11.321670216,0.3201451325,1.4493531591,1.6173814594,0.3201451325,0.2683987332,0.2695635766,-12.53901769,-2.254549359,-10.67471763,-12.21887256,-1.986150625,-10.40515406
050,2,4,29,510,Missouri,St. Louis city,319294,319356,319257,319147,319112,318416,-99,-110,-35,-696,1213,4822,4864,4785,683,3038,2955,3014,530,1784,1909,1771,271,1072,1109,1121,-852,-3055,-3029,-3069,-581,-1983,-1920,-1948,-48,89,-24,-519,11978,11968,11978,12005,12002,15.106421639,15.241461538,15.011105395,9.5174842263,9.2595639074,9.4552709842,5.5889374127,5.9818976309,5.5558344104,3.3583749475,3.4750782989,3.5167082858,-9.570742038,-9.491444696,-9.627812425,-6.21236709,-6.016366397,-6.11110414
040,4,8,30,000,Montana,Montana,989415,989417,990527,997600,1005494,1015165,1110,7073,7894,9671,3020,11987,12107,12103,2404,8958,8780,8815,616,3029,3327,3288,163,609,877,725,392,3303,3664,5467,555,3912,4541,6192,-61,132,26,191,28849,28848,28786,28820,28797,12.058585795,12.088299401,11.979260231,9.0114967505,8.7664383199,8.7248763893,3.0470890441,3.3218610809,3.2543838421,0.6126369191,0.8756453766,0.7175876781,3.3227253591,3.6583405472,5.4111059808,3.9353622782,4.5339859238,6.1286936589
050,4,8,30,001,Montana,Beaverhead County,9246,9246,9250,9222,9375,9341,4,-28,153,-34,26,95,92,98,9,79,63,83,17,16,29,15,3,14,15,15,-12,-67,106,-65,-9,-53,121,-50,-4,9,3,1,444,444,444,444,444,10.285838025,9.8940689358,10.472323146,8.5534863577,6.7752863365,8.869416542,1.7323516674,3.1187825993,1.602906604,1.515807709,1.6131634135,1.602906604,-7.254222607,11.399688122,-6.945928617,-5.738414898,13.012851535,-5.343022013
050,4,8,30,003,Montana,Big Horn County,12865,12865,12912,13035,12958,13042,47,123,-77,84,83,250,270,255,35,94,156,146,48,156,114,109,0,-1,-1,-1,2,-42,-193,-6,2,-43,-194,-7,-3,10,3,-18,137,137,137,137,137,19.270050488,20.774823991,19.615384615,7.2455389833,12.003231639,11.230769231,12.024511504,8.7715923518,8.3846153846,-0.077080202,-0.076943793,-0.076923077,-3.237368482,-14.85015196,-0.461538462,-3.314448684,-14.92709576,-0.538461538
050,4,8,30,005,Montana,Blaine County,6491,6491,6484,6559,6657,6604,-7,75,98,-53,16,112,115,123,6,74,53,62,10,38,62,61,0,0,0,0,-13,36,36,-110,-13,36,36,-110,-4,1,0,-4,220,220,220,220,220,17.173963045,17.4031477,18.550637207,11.347082726,8.0205811138,9.3507276978,5.8268803189,9.382566586,9.1999095091,0,0,0,5.5202024074,5.4479418886,-16.59000075,5.5202024074,5.4479418886,-16.59000075
050,4,8,30,007,Montana,Broadwater County,5612,5612,5640,5734,5769,5692,28,94,35,-77,22,51,54,54,6,53,46,47,16,-2,8,7,0,-1,-1,-1,12,95,28,-89,12,94,27,-90,0,2,0,6,52,52,52,52,52,8.9678213469,9.3888550813,9.4232614955,9.3195006154,7.9979135878,8.2017275979,-0.351679269,1.3909414935,1.2215338976,-0.175839634,-0.173867687,-0.174504843,16.704765254,4.8682952273,-15.53093098,16.52892562,4.6944275406,-15.70543583
050,4,8,30,009,Montana,Carbon County,10078,10078,10059,10080,10119,10340,-19,21,39,221,17,96,71,84,42,100,82,74,-25,-4,-11,10,0,3,5,5,7,21,44,199,7,24,49,204,-1,1,1,7,53,53,53,53,53,9.5337405035,7.0300509926,8.2115450413,9.9309796911,8.1192138225,7.2339801554,-0.397239188,-1.08916283,0.9775648859,0.2979293907,0.4950740136,0.4887824429,2.0855057351,4.3566513194,19.453541229,2.3834351259,4.8517253329,19.942323672
050,4,8,30,011,Montana,Carter County,1160,1160,1155,1139,1172,1174,-5,-16,33,2,2,10,9,18,0,14,13,15,2,-4,-4,3,0,0,0,0,-6,-12,36,-2,-6,-12,36,-2,-1,0,1,1,11,11,11,11,11,8.7183958152,7.7888360017,15.345268542,12.205754141,11.250540891,12.787723785,-3.487358326,-3.46170489,2.557544757,0,0,0,-10.46207498,31.155344007,-1.705029838,-10.46207498,31.155344007,-1.705029838
050,4,8,30,013,Montana,Cascade County,81327,81327,81501,81758,81784,82384,174,257,26,600,284,1195,1193,1195,229,776,794,748,55,419,399,447,51,67,287,153,64,-194,-664,-29,115,-127,-377,124,4,-35,4,29,2562,2562,2475,2476,2477,14.639315444,14.589524404,14.558257395,9.5063671834,9.7100439031,9.1126163442,5.1329482601,4.8794805004,5.4456410506,0.8207817027,3.5098017635,1.8639442522,-2.376591796,-8.120238226,-0.353296623,-1.555810093,-4.610436463,1.5106476293
050,4,8,30,015,Montana,Chouteau County,5813,5813,5802,5770,5921,5849,-11,-32,151,-72,10,44,44,57,24,52,39,54,-14,-8,5,3,0,0,0,0,4,-26,144,-73,4,-26,144,-73,-1,2,2,-2,135,135,135,135,135,7.6045627376,7.5271576426,9.6856414613,8.9872105081,6.6717988196,9.1758708581,-1.38264777,0.855358823,0.5097706032,0,0,0,-4.493605254,24.634334103,-12.40441801,-4.493605254,24.634334103,-12.40441801
050,4,8,30,017,Montana,Custer County,11699,11699,11698,11765,11867,11951,-1,67,102,84,39,153,153,156,41,144,129,151,-2,9,24,5,1,1,1,1,2,64,78,70,3,65,79,71,-2,-7,-1,8,413,413,416,412,413,13.04181051,12.948544347,13.099336636,12.274645186,10.917400135,12.679486103,0.7671653241,2.0311442112,0.4198505332,0.0852405916,0.0846310088,0.0839701066,5.4553978605,6.6012186865,5.8779074649,5.540638452,6.6858496953,5.9618775716
050,4,8,30,019,Montana,Daniels County,1751,1751,1742,1767,1777,1791,-9,25,10,14,3,18,18,21,12,29,14,13,-9,-11,4,8,0,0,0,0,1,31,5,6,1,31,5,6,-1,5,1,0,41,41,41,41,41,10.259333143,10.158013544,11.771300448,16.52892562,7.9006772009,7.2869955157,-6.269592476,2.2573363431,4.4843049327,0,0,0,17.668851525,2.8216704289,3.3632286996,17.668851525,2.8216704289,3.3632286996
050,4,8,30,021,Montana,Dawson County,8966,8966,8932,9010,9263,9445,-34,78,253,182,24,129,102,118,19,119,100,91,5,10,2,27,0,2,2,2,-36,62,244,177,-36,64,246,179,-3,4,5,-24,498,498,498,498,498,14.379667819,11.164012477,12.614924097,13.264964887,10.945110272,9.7284584135,1.1147029317,0.2189022054,2.8864656831,0.2229405863,0.2189022054,0.2138122728,6.9111581763,26.706069064,18.922386145,7.1340987627,26.924971269,19.136198418
050,4,8,30,023,Montana,Deer Lodge County,9298,9298,9300,9279,9257,9329,2,-21,-22,72,21,71,74,70,40,121,123,122,-19,-50,-49,-52,0,0,0,0,23,22,30,112,23,22,30,112,-2,7,-3,12,811,811,838,841,852,7.6430378384,7.9844626672,7.5325513828,13.025458851,13.271471731,13.128160981,-5.382421013,-5.287009063,-5.595609599,0,0,0,2.3682652457,3.2369443246,12.052082212,2.3682652457,3.2369443246,12.052082212
050,4,8,30,025,Montana,Fallon County,2890,2890,2890,2940,3039,3079,0,50,99,40,10,58,46,56,2,29,26,26,8,29,20,30,0,1,1,1,-8,18,76,20,-8,19,77,21,0,2,2,-11,34,34,34,34,34,19.897084048,15.387188493,18.306636156,9.948542024,8.6971065396,8.4995096437,9.948542024,6.6900819535,9.8071265119,0.3430531732,0.3345040977,0.3269042171,6.1749571184,25.422311423,6.5380843413,6.5180102916,25.756815521,6.8649885584
050,4,8,30,027,Montana,Fergus County,11586,11586,11577,11490,11448,11501,-9,-87,-42,53,30,112,109,104,52,157,154,143,-22,-45,-45,-39,0,1,1,1,16,-44,2,99,16,-43,3,100,-3,1,0,-8,465,465,465,465,465,9.7108423289,9.5038800244,9.0635757549,13.61252005,13.427500218,12.462416663,-3.901677721,-3.923620194,-3.398840908,0.0867039494,0.0871915599,0.0871497669,-3.814973772,0.1743831197,8.6278269206,-3.728269823,0.2615746796,8.7149766874
050,4,8,30,029,Montana,Flathead County,90928,90928,90891,91153,91660,93068,-37,262,507,1408,300,1100,1073,1087,192,763,773,761,108,337,300,326,12,43,45,46,-163,-57,174,1004,-151,-14,219,1050,6,-61,-12,32,992,991,992,992,992,12.084990442,11.738771313,11.768654454,8.3825888247,8.4567290072,8.2391407908,3.7024016172,3.2820423055,3.5295136633,0.4724132627,0.4923063458,0.4980295353,-0.626222232,1.9035845372,10.870035945,-0.153808969,2.395890883,11.36806548
050,4,8,30,031,Montana,Gallatin County,89513,89513,89587,91336,92665,94720,74,1749,1329,2055,268,1040,1141,1099,149,498,500,505,119,542,641,594,20,110,113,114,-59,1042,570,1319,-39,1152,683,1433,-6,55,5,28,3260,3260,3260,3261,3261,11.496603527,12.40210651,11.729860981,5.5051043814,5.434753072,5.3899725165,5.991499146,6.9673534383,6.3398884649,1.2159869116,1.2282541943,1.216746271,11.51871238,6.1956185021,14.07796782,12.734699292,7.4238726963,15.294714091
050,4,8,30,033,Montana,Garfield County,1206,1206,1183,1273,1263,1290,-23,90,-10,27,2,15,14,15,5,9,7,13,-3,6,7,2,0,0,0,0,-20,71,-16,24,-20,71,-16,24,0,13,-1,1,0,0,0,0,0,12.214983713,11.041009464,11.750881316,7.328990228,5.5205047319,10.184097141,4.8859934853,5.5205047319,1.5667841755,0,0,0,57.817589577,-12.61829653,18.801410106,57.817589577,-12.61829653,18.801410106
050,4,8,30,035,Montana,Glacier County,13399,13399,13441,13552,13643,13739,42,111,91,96,60,275,241,259,49,128,156,146,11,147,85,113,1,2,3,3,32,-48,2,-23,33,-46,5,-20,-2,10,1,3,690,690,690,690,690,20.375652947,17.723846295,18.917537068,9.4839402808,11.472697187,10.663939814,10.891712666,6.2511491083,8.2535972537,0.1481865669,0.2206287921,0.219122051,-3.556477605,0.1470858614,-1.679935724,-3.408291038,0.3677146534,-1.460813673
050,4,8,30,037,Montana,Golden Valley County,884,884,881,848,840,859,-3,-33,-8,19,0,5,6,6,5,11,8,9,-5,-6,-2,-3,0,0,0,0,3,-29,-6,27,3,-29,-6,27,-1,2,0,-5,89,89,89,89,89,5.7836899942,7.1090047393,7.0629782225,12.724117987,9.4786729858,10.594467334,-6.940427993,-2.369668246,-3.531489111,0,0,0,-33.54540197,-7.109004739,31.783402001,-33.54540197,-7.109004739,31.783402001
050,4,8,30,039,Montana,Granite County,3079,3079,3073,3146,3110,3138,-6,73,-36,28,4,25,16,22,9,33,32,26,-5,-8,-16,-4,0,0,0,0,2,56,-20,34,2,56,-20,34,-3,25,0,-2,40,40,40,40,40,8.0398777939,5.1150895141,7.0422535211,10.612638688,10.230179028,8.3226632522,-2.572760894,-5.115089514,-1.280409731,0,0,0,18.009326258,-6.393861893,10.883482714,18.009326258,-6.393861893,10.883482714
050,4,8,30,041,Montana,Hill County,16096,16096,16144,16402,16410,16568,48,258,8,158,68,270,302,290,39,144,137,148,29,126,165,142,1,3,3,3,18,126,-161,9,19,129,-158,12,0,3,1,4,593,593,593,593,593,16.591900694,18.407899549,17.587482564,8.8490137037,8.3506034378,8.9756807569,7.7428869907,10.057296111,8.6118018073,0.1843544522,0.1828599293,0.1819394748,7.7428869907,-9.813482872,0.5458184244,7.9272414429,-9.630622943,0.7277578992
050,4,8,30,043,Montana,Jefferson County,11406,11406,11409,11455,11431,11512,3,46,-24,81,36,87,84,76,33,94,91,111,3,-7,-7,-35,2,9,10,10,0,14,-26,129,2,23,-16,139,-2,30,-1,-23,230,230,230,230,230,7.6102169349,7.3407323254,6.625114414,8.22253324,7.9524600192,9.6761539467,-0.612316305,-0.611727694,-3.051039533,0.7872638209,0.8738967054,0.8717255808,1.2246326102,-2.272131434,11.245259992,2.0118964311,-1.398234729,12.116985573
050,4,8,30,045,Montana,Judith Basin County,2072,2072,2062,2030,2029,2016,-10,-32,-1,-13,3,16,16,16,2,26,16,8,1,-10,0,8,0,1,1,1,-9,-36,-2,-5,-9,-35,-1,-4,-2,13,0,-17,0,0,0,0,0,7.8201368524,7.8837152008,7.9110012361,12.707722385,7.8837152008,3.955500618,-4.887585533,0,3.955500618,0.4887585533,0.4927322,0.4944375773,-17.59530792,-0.9854644,-2.472187886,-17.10654936,-0.4927322,-1.977750309
